lin_x,lin_y,lin_x,ang_x,ang_y,ang_z
0.208571,0,0,0,0,0.124649
0.218726,0,0,0,0,0.103884
0.219685,0,0,0,0,0.0639684
0.2151,0,0,0,0,0.0219759
0.209311,0,0,0,0,-0.0214443
0.207489,0,0,0,0,-0.0676201
0.212867,0,0,0,0,-0.0952266
0.217168,0,0,0,0,-0.0964967
0.213697,0,0,0,0,-0.102796
0.214193,0,0,0,0,-0.0738367
0.211812,0,0,0,0,-0.0620626
0.203653,0,0,0,0,-0.0750396
0.205872,0,0,0,0,-0.082831
0.215746,0,0,0,0,-0.0818591
0.21979,0,0,0,0,-0.0912122
0.21978,0,0,0,0,-0.124052
0.219451,0,0,0,0,-0.11758
0.219566,0,0,0,0,-0.101694
0.218134,0,0,0,0,-0.102568
0.212656,0,0,0,0,-0.094217
0.210703,0,0,0,0,-0.122106
0.215022,0,0,0,0,-0.152405
0.218191,0,0,0,0,-0.170182
0.216199,0,0,0,0,-0.246037
0.21096,0,0,0,0,-0.366035
0.205227,0,0,0,0,-0.487761
0.2057,0,0,0,0,-0.597186
0.209951,0,0,0,0,-0.66299
0.209579,0,0,0,0,-0.662851
0.203789,0,0,0,0,-0.640902
0.20723,0,0,0,0,-0.636395
0.216493,0,0,0,0,-0.632005
0.213053,0,0,0,0,-0.610174
0.207263,0,0,0,0,-0.588225
0.201474,0,0,0,0,-0.566277
0.197273,0,0,0,0,-0.542272
0.206546,0,0,0,0,-0.484656
0.213378,0,0,0,0,-0.408823
0.209895,0,0,0,0,-0.378645
0.203789,0,0,0,0,-0.373128
0.198,0,0,0,0,-0.373128
0.204618,0,0,0,0,-0.320852
0.216197,0,0,0,0,-0.255006
0.214351,0,0,0,0,-0.219987
0.202772,0,0,0,0,-0.198038
0.208134,0,0,0,0,-0.196515
0.219389,0,0,0,0,-0.157633
0.219676,0,0,0,0,-0.114759
0.219291,0,0,0,0,-0.106957
0.211186,0,0,0,0,-0.0850087
0.201558,0,0,0,0,-0.0713117
0.203345,0,0,0,0,-0.106849
0.208694,0,0,0,0,-0.144496
0.214699,0,0,0,0,-0.132886
0.219686,0,0,0,0,-0.0897738
0.22,0,0,0,0,-0.0658459
0.213053,0,0,0,0,-0.0658459
0.201474,0,0,0,0,-0.0658459
0.199817,0,0,0,0,-0.0687148
0.207531,0,0,0,0,-0.0846197
0.204466,0,0,0,0,-0.0978676
0.203255,0,0,0,0,-0.103314
0.21145,0,0,0,0,-0.109146
0.210737,0,0,0,0,-0.109743
0.203789,0,0,0,0,-0.109743
0.204503,0,0,0,0,-0.109146
0.214621,0,0,0,0,-0.0898591
0.219697,0,0,0,0,-0.0465591
0.218959,0,0,0,0,-0.0201709
0.212012,0,0,0,0,-0.00919656
0.201474,0,0,0,0,-0.0000000539131
0.197746,0,0,0,0,-0.00154728
0.207966,0,0,0,0,-0.02962
0.217978,0,0,0,0,-0.058374
0.21239,0,0,0,0,-0.0412758
0.201474,0,0,0,0,-0.0219488
0.202397,0,0,0,0,-0.0137488
0.21387,0,0,0,0,0.024367
0.219895,0,0,0,0,0.0600645
0.215368,0,0,0,0,0.0658459
0.204947,0,0,0,0,0.0658459
0.204868,0,0,0,0,0.0480534
0.214302,0,0,0,0,0.042506
0.219012,0,0,0,0,0.082247
0.22,0,0,0,0,0.109743
0.214211,0,0,0,0,0.109743
0.208421,0,0,0,0,0.109743
0.21421,0,0,0,0,0.109743
0.219894,0,0,0,0,0.105981
0.218736,0,0,0,0,0.0840323
0.211895,0,0,0,0,0.065846
0.203345,0,0,0,0,0.0654933
0.209629,0,0,0,0,0.0628678
0.213247,0,0,0,0,0.0497917
0.210376,0,0,0,0,0.0834796
0.216372,0,0,0,0,0.132358
0.217591,0,0,0,0,0.123244
0.213696,0,0,0,0,0.102799
0.216012,0,0,0,0,0.0808506
0.21956,0,0,0,0,0.0562258
0.213273,0,0,0,0,-0.00162555
0.213246,0,0,0,0,-0.0703251
0.219431,0,0,0,0,-0.0704099
0.217698,0,0,0,0,-0.0320155
0.212012,0,0,0,0,-0.0135868
0.206222,0,0,0,0,-0.013586
0.20447,0,0,0,0,-0.00927023
0.212353,0,0,0,0,-0.0206753
0.217579,0,0,0,0,-0.0513296
0.211895,0,0,0,0,-0.0658459
0.204947,0,0,0,0,-0.0658459
0.203716,0,0,0,0,-0.0546168
0.212676,0,0,0,0,-0.00633737
0.214771,0,0,0,0,0.0671454
0.214561,0,0,0,0,0.0865444
0.219486,0,0,0,0,0.0676785
0.214211,0,0,0,0,0.0658459
0.208316,0,0,0,0,0.0447652
0.202526,0,0,0,0,0.0228166
0.196842,0,0,0,0,0.0219486
0.201921,0,0,0,0,0.0025365
0.20771,0,0,0,0,-0.0194121
0.203937,0,0,0,0,-0.0227341
0.209155,0,0,0,0,-0.0426427
0.219428,0,0,0,0,-0.0638059
0.219897,0,0,0,0,-0.0623249
0.219019,0,0,0,0,-0.00918271
0.217965,0,0,0,0,0.0531422
0.212947,0,0,0,0,0.062324
0.212811,0,0,0,0,0.0274339
0.218706,0,0,0,0,-0.00196721
0.217684,0,0,0,0,-0.00000000397772
0.211895,0,0,0,0,-0.00438956
0.213053,0,0,0,0,-0.0153639
0.218842,0,0,0,0,-0.0219486
0.21953,0,0,0,0,0.00416894
0.21953,0,0,0,0,0.0480662
0.22,0,0,0,0,0.0658459
0.214211,0,0,0,0,0.0658459
0.213629,0,0,0,0,0.045972
0.219419,0,0,0,0,0.0130492
0.2197,0,0,0,0,0.0285884
0.218542,0,0,0,0,0.0615111
0.213053,0,0,0,0,0.0658459
0.208316,0,0,0,0,0.062324
0.209292,0,0,0,0,0.0388271
0.211714,0,0,0,0,0.00942615
0.210737,0,0,0,0,0.00658449
0.208938,0,0,0,0,0.0321102
0.211042,0,0,0,0,0.0796413
0.210525,0,0,0,0,0.108987
0.21138,0,0,0,0,0.0984095
0.217064,0,0,0,0,0.0641615
0.219895,0,0,0,0,0.031598
0.21792,0,0,0,0,0.0218263
0.206341,0,0,0,0,0.0218263
0.196842,0,0,0,0,0.0175591
0.196639,0,0,0,0,0.0228666
0.200349,0,0,0,0,0.046597
0.206097,0,0,0,0,0.0126529
0.205197,0,0,0,0,-0.0391813
0.196179,0,0,0,0,-0.0324933
0.195382,0,0,0,0,-0.0166737
0.210435,0,0,0,0,0.0052748
0.22,0,0,0,0,0.0219485
0.215368,0,0,0,0,0.0219486
0.21403,0,0,0,0,0.0138151
0.218661,0,0,0,0,0.00284079
0.22,0,0,0,0,-0.0109742
0.217801,0,0,0,0,-0.0179758
0.211712,0,0,0,0,0.00183132
0.212158,0,0,0,0,0.0574501
0.214774,0,0,0,0,0.103489
0.214854,0,0,0,0,0.0940197
0.218328,0,0,0,0,0.072071
0.219895,0,0,0,0,0.0491555
0.214658,0,0,0,0,0.0249778
0.214658,0,0,0,0,-0.00185294
0.219895,0,0,0,0,-0.0215726
0.22,0,0,0,0,-0.0219486
0.219897,0,0,0,0,-0.0186678
0.21884,0,0,0,0,0.0320207
0.216626,0,0,0,0,0.0945858
0.213696,0,0,0,0,0.102799
0.215907,0,0,0,0,0.072941
0.219895,0,0,0,0,0.0315982
0.216666,0,0,0,0,0.0126715
0.207403,0,0,0,0,0.0170611
0.204709,0,0,0,0,0.0137605
0.210499,0,0,0,0,-0.00818807
0.210217,0,0,0,0,-0.00453018
0.212137,0,0,0,0,0.0557699
0.218226,0,0,0,0,0.0883231
0.219781,0,0,0,0,0.0499718
0.219897,0,0,0,0,0.0249928
0.219897,0,0,0,0,0.0469412
0.219393,0,0,0,0,0.0470354
0.212562,0,0,0,0,-0.0271982
0.20159,0,0,0,0,-0.0961824
0.202656,0,0,0,0,-0.100618
0.214235,0,0,0,0,-0.0786697
0.219897,0,0,0,0,-0.0535456
0.216423,0,0,0,0,-0.031597
0.210737,0,0,0,0,-0.0219486
0.21337,0,0,0,0,-0.0408968
0.219056,0,0,0,0,-0.0417617
0.214107,0,0,0,0,-0.0228135
0.213502,0,0,0,0,-0.00252775
0.219292,0,0,0,0,0.0194209
0.214211,0,0,0,0,0.0219486
0.2135,0,0,0,0,0.00253685
0.219289,0,0,0,0,-0.0194118
0.213706,0,0,0,0,-0.0045231
0.212158,0,0,0,0,0.0557961
0.218451,0,0,0,0,0.104216
0.215368,0,0,0,0,0.109743
0.213696,0,0,0,0,0.0940197
0.218222,0,0,0,0,0.0509998
0.218736,0,0,0,0,0.0118519
0.213053,0,0,0,0,0.000000167221
0.209375,0,0,0,0,-0.00146729
0.215164,0,0,0,0,-0.0124415
0.217182,0,0,0,0,-0.0327761
0.21348,0,0,0,0,-0.0294334
0.216297,0,0,0,0,-0.00543657
0.215508,0,0,0,0,0.0104758
0.209719,0,0,0,0,0.0104758
0.212849,0,0,0,0,-0.00585662
0.218533,0,0,0,0,-0.0396254
0.219895,0,0,0,0,-0.0644967
0.219897,0,0,0,0,-0.0623249
0.219019,0,0,0,0,-0.0091827
0.216249,0,0,0,0,0.0507428
0.217107,0,0,0,0,0.0415681
0.21998,0,0,0,0,0.0198241
0.22,0,0,0,0,0.0065849
0.218959,0,0,0,0,-0.011391
0.214124,0,0,0,0,-0.010664
0.21506,0,0,0,0,-0.0154858
0.218737,0,0,0,0,-0.0469409
0.212752,0,0,0,0,-0.0560112
0.211535,0,0,0,0,0.00136092
0.217625,0,0,0,0,0.0573723
0.219895,0,0,0,0,0.0491555
0.219895,0,0,0,0,0.0184275
0.22,0,0,0,0,-0.00658426
0.215266,0,0,0,0,-0.0164726
0.210981,0,0,0,0,0.0294335
0.215608,0,0,0,0,0.0882356
0.218972,0,0,0,0,0.0546907
0.21862,0,0,0,0,0.0361381
0.218957,0,0,0,0,0.100046
0.219304,0,0,0,0,0.129473
0.217947,0,0,0,0,0.131359
0.21407,0,0,0,0,0.117304
0.215906,0,0,0,0,0.0729418
0.219895,0,0,0,0,0.0315982
0.217684,0,0,0,0,0.00658478
0.211595,0,0,0,0,0.0088339
0.212158,0,0,0,0,0.0574517
0.215932,0,0,0,0,0.103489
0.21421,0,0,0,0,0.109743
0.21642,0,0,0,0,0.101591
0.219788,0,0,0,0,0.0717323
0.21979,0,0,0,0,0.0239323
0.219895,0,0,0,0,-0.0120548
0.215368,0,0,0,0,-0.0219486
0.208649,0,0,0,0,0.00624817
0.211941,0,0,0,0,0.0544013
0.218557,0,0,0,0,0.0904728
0.214107,0,0,0,0,0.108166
0.211854,0,0,0,0,0.0747611
0.217536,0,0,0,0,0.0100575
0.219893,0,0,0,0,-0.0208063
0.214211,0,0,0,0,-0.0219486
0.21337,0,0,0,0,-0.0408968
0.219056,0,0,0,0,-0.0417617
0.218736,0,0,0,0,0.0179827
0.218807,0,0,0,0,0.0628592
0.219968,0,0,0,0,0.0659602
0.219365,0,0,0,0,0.0943034
0.219365,0,0,0,0,0.116252
0.219894,0,0,0,0,0.0884222
0.219894,0,0,0,0,0.0664735
0.214107,0,0,0,0,0.0686527
0.211864,0,0,0,0,0.104545
0.217757,0,0,0,0,0.145636
0.219907,0,0,0,0,0.149583
0.219801,0,0,0,0,0.123873
0.219788,0,0,0,0,0.076127
0.21979,0,0,0,0,0.0239365
0.219895,0,0,0,0,-0.0120548
0.2197,0,0,0,0,-0.0127839
0.217273,0,0,0,0,0.0179197
0.212132,0,0,0,0,0.0143318
0.210595,0,0,0,0,0.0257756
0.210246,0,0,0,0,0.064096
0.210447,0,0,0,0,0.0512579
0.216237,0,0,0,0,0.0117505
0.215368,0,0,0,0,-0.0175587
0.209579,0,0,0,0,-0.0219486
0.21337,0,0,0,0,-0.0408969
0.218953,0,0,0,0,-0.0384866
0.218735,0,0,0,0,0.0311311
0.218835,0,0,0,0,0.0908043
0.219788,0,0,0,0,0.0805116
0.21876,0,0,0,0,0.0315145
0.212971,0,0,0,0,0.00980442
0.212442,0,0,0,0,-0.0160862
0.216563,0,0,0,0,-0.0279093
0.212952,0,0,0,0,0.0213745
0.213831,0,0,0,0,0.0944089
0.214474,0,0,0,0,0.167672
0.208917,0,0,0,0,0.148014
0.213549,0,0,0,0,0.0821686
0.219779,0,0,0,0,0.0363989
0.219779,0,0,0,0,-0.00749819
0.214211,0,0,0,0,-0.0219485
0.211402,0,0,0,0,0.0109268
0.217192,0,0,0,0,0.0548241
0.217684,0,0,0,0,0.0658459
0.21421,0,0,0,0,0.0658459
0.216305,0,0,0,0,0.0495681
0.219779,0,0,0,0,0.0100607
0.219895,0,0,0,0,-0.0293823
0.219895,0,0,0,0,-0.0557208
0.219406,0,0,0,0,-0.0470379
0.218881,0,0,0,0,0.0283928
0.218863,0,0,0,0,0.0772755
0.219388,0,0,0,0,0.045742
0.219895,0,0,0,0,0.0011086
0.219791,0,0,0,0,-0.0414422
0.218914,0,0,0,0,-0.021001
0.219019,0,0,0,0,0.0434985
0.219897,0,0,0,0,0.0686532
0.219404,0,0,0,0,0.0926174
0.21382,0,0,0,0,0.128955
0.208212,0,0,0,0,0.116438
0.211316,0,0,0,0,0.0509859
0.216433,0,0,0,0,0.0424218
0.219017,0,0,0,0,0.0687292
0.219895,0,0,0,0,0.0535452
0.219895,0,0,0,0,0.025012
0.22,0,0,0,0,0.015364
0.219897,0,0,0,0,0.0249927
0.218686,0,0,0,0,0.068953
0.216473,0,0,0,0,0.109806
0.211402,0,0,0,0,0.111759
0.202247,0,0,0,0,0.124543
0.205065,0,0,0,0,0.109065
0.216314,0,0,0,0,0.0514785
0.215285,0,0,0,0,0.0183529
0.204589,0,0,0,0,0.0388504
0.199645,0,0,0,0,0.09393
0.210563,0,0,0,0,0.140183
0.21421,0,0,0,0,0.15364
0.203375,0,0,0,0,0.172935
0.197586,0,0,0,0,0.194884
0.191287,0,0,0,0,0.176427
0.183928,0,0,0,0,0.160598
0.177903,0,0,0,0,0.17293
0.172114,0,0,0,0,0.172928
0.165986,0,0,0,0,0.169117
0.160309,0,0,0,0,0.146769
0.154767,0,0,0,0,0.128954
0.150126,0,0,0,0,0.103944
0.149896,0,0,0,0,0.0550243
0.144647,0,0,0,0,0.0527598
0.138586,0,0,0,0,0.0605735
0.132657,0,0,0,0,0.0605099
0.127461,0,0,0,0,0.066175
0.12237,0,0,0,0,0.0849724
0.11647,0,0,0,0,0.109628
0.115011,0,0,0,0,0.158426
0.115122,0,0,0,0,0.221565
0.115667,0,0,0,0,0.235836
0.114755,0,0,0,0,0.185133
0.111193,0,0,0,0,0.165918
0.105994,0,0,0,0,0.152766
0.102883,0,0,0,0,0.114865
0.0980772,0,0,0,0,0.155756
0.0926407,0,0,0,0,0.160045
0.0916009,0,0,0,0,0.0682078
0.091275,0,0,0,0,0.0232803
0.0879956,0,0,0,0,0.0940949
0.0821754,0,0,0,0,0.137766
0.0766137,0,0,0,0,0.130108
0.0718331,0,0,0,0,0.167842
0.0688267,0,0,0,0,0.1742
0.0681132,0,0,0,0,0.082156
0.0686559,0,0,0,0,-0.016067
0.0687783,0,0,0,0,-0.0368775
0.065727,0,0,0,0,0.0336025
0.0608746,0,0,0,0,0.129151
0.0576164,0,0,0,0,0.136889
0.0554614,0,0,0,0,0.0422665
0.0555303,0,0,0,0,-0.0777335
0.0572237,0,0,0,0,-0.153257
0.057773,0,0,0,0,-0.199151
0.0578803,0,0,0,0,-0.251544
0.0578864,0,0,0,0,-0.283742
0.0578947,0,0,0,0,-0.285333
0.0578947,0,0,0,0,-0.285333
0.0578947,0,0,0,0,-0.285333
0.0577674,0,0,0,0,-0.239418
0.0539937,0,0,0,0,-0.139534
0.0482271,0,0,0,0,-0.0828955
0.0460971,0,0,0,0,-0.102073
0.0461967,0,0,0,0,-0.150403
0.0463109,0,0,0,0,-0.187211
0.0463158,0,0,0,0,-0.197538
0.0463158,0,0,0,0,-0.193148
0.0462042,0,0,0,0,-0.167088
0.0424823,0,0,0,0,-0.0936918
0.0365977,0,0,0,0,-0.0553833
0.0345267,0,0,0,0,-0.0917421
0.0347334,0,0,0,0,-0.134162
0.0347368,0,0,0,0,-0.15364
0.034732,0,0,0,0,-0.156495
0.0344573,0,0,0,0,-0.173858
0.0243782,0,0,0,0,-0.135496
0.0104959,0,0,0,0,-0.018194
0.00642673,0,0,0,0,0.101084
0.00634117,0,0,0,0,0.210966
0.00602019,0,0,0,0,0.321188
0.0053579,0,0,0,0,0.431564
0.00423696,0,0,0,0,0.541934
0.00253912,0,0,0,0,0.652283
0.000401089,0,0,0,0,0.762005
-0.000364528,0,0,0,0,0.83628
-0.0000000248752,0,0,0,0,0.855999
-0.000000024141,0,0,0,0,0.855999
-0.000000024141,0,0,0,0,0.855999
-0.000000024141,0,0,0,0,0.855999
-0.000000024141,0,0,0,0,0.855999
-0.0000000241409,0,0,0,0,0.855999
-0.000000024141,0,0,0,0,0.855999
-0.000000024141,0,0,0,0,0.855999
-0.000000024141,0,0,0,0,0.855999
-0.0000000241409,0,0,0,0,0.855999
-0.0000000241409,0,0,0,0,0.855999
-0.000000024141,0,0,0,0,0.855999
-0.000000024141,0,0,0,0,0.855999
-0.000000024141,0,0,0,0,0.855999
-0.000000024141,0,0,0,0,0.855999
-0.0000000241409,0,0,0,0,0.855999
-0.000000024141,0,0,0,0,0.855999
-0.0000000241409,0,0,0,0,0.855999
-0.0000000241409,0,0,0,0,0.855999
-0.000000024141,0,0,0,0,0.855999
-0.000000024141,0,0,0,0,0.855999
-0.000000024141,0,0,0,0,0.855999
-0.000000024141,0,0,0,0,0.855999
-0.000000021734,0,0,0,0,0.85161
-0.00000000969986,0,0,0,0,0.825271
-7.23155E-11,0,0,0,0,0.785764
-0.00000000291978,0,0,0,0,0.763815
-0.0000000240623,0,0,0,0,0.737477
-0.0000000251014,0,0,0,0,0.697969
-0.000000023723,0,0,0,0,0.67602
-0.0000000231075,0,0,0,0,0.654071
-0.0000000220418,0,0,0,0,0.632123
-0.0000000217002,0,0,0,0,0.610174
-0.0000000205792,0,0,0,0,0.588225
-0.0000000202463,0,0,0,0,0.566277
-0.00000000266822,0,0,0,0,0.548717
-0.0000000142682,0,0,0,0,0.539938
-0.0000000142683,0,0,0,0,0.517989
-7.08233E-11,0,0,0,0,0.50482
-0.0000000132006,0,0,0,0,0.487261
-0.0000000132009,0,0,0,0,0.465312
-0.0000000150628,0,0,0,0,0.443364
-0.0000000150629,0,0,0,0,0.421415
-4.94342E-10,0,0,0,0,0.417025
-0.00000000894488,0,0,0,0,0.399466
-0.00000000852167,0,0,0,0,0.377517
-0.00000000686108,0,0,0,0,0.373128
-0.00000000975964,0,0,0,0,0.355569
-0.00000000296939,0,0,0,0,0.33362
-0.00000000539043,0,0,0,0,0.32923
-0.0000000072397,0,0,0,0,0.32923
-0.00000000383468,0,0,0,0,0.32484
-0.00000000234423,0,0,0,0,0.302892
-0.00000000311584,0,0,0,0,0.285333
-0.00000000417444,0,0,0,0,0.285333
-0.00000000266648,0,0,0,0,0.272164
-0.00000000249521,0,0,0,0,0.250215
-0.0000000023405,0,0,0,0,0.241435
-0.0000000020996,0,0,0,0,0.241435
-0.00000000208143,0,0,0,0,0.241435
-0.00000000194871,0,0,0,0,0.228266
-0.00000000173554,0,0,0,0,0.206318
-0.00000000154142,0,0,0,0,0.197538
-0.0000000014277,0,0,0,0,0.197538
-0.00000000142774,0,0,0,0,0.197538
-0.00000000142771,0,0,0,0,0.197538
-0.0000527178,0,0,0,0,0.142892
-0.0000553519,0,0,0,0,0.0446822
-0.00000263489,0,0,0,0,0.000559452
